source,title,price_vnd,price_text,area_m2,price_per_m2,district,ward,address,description,posted_at,url,crawled_at
phongtro123,Phòng trọ tiện nghi gần trường đại học,2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"Phòng trọ tiện nghi gần trường đại học 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng Phòng Trọ cao cấp tại 20 Tiên Sơn 18 , Hoà Cường Nam, Hải Châu, Đà NẵngPhòng Trọ cao cấp 36 Trần Đức Thảo, Hoà Cường Nam, Hải Châu, Đà Nẵng Giá Thue… 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-va-mat-bang-kinh-doanh-tai-20-tien-son-18-pr314805.html,2026-05-15T11:08:12
phongtro123,"Cho thuê phòng trọ 30m2, nhà chỉ có 2 phòng, thoáng mát.",2000000.0,2 triệu/tháng,30.0,66666.66666666667,Ngũ Hành Sơn,,,"Cho thuê phòng trọ 30m2, nhà chỉ có 2 phòng, thoáng mát. 2 triệu/tháng 30 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng trọ tại đường Hải Triều, phường Hòa Hải, quận Ngũ Hành Sơn, Tp.Đà Nẵng Khu trọ chỉ có 2 phòng, có cổng riêng, chỗ để xe máy và phơi quần áo.… 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-30m2-nha-chi-co-2-phong-thoang-mat-pr584972.html,2026-05-15T11:08:12
phongtro123,Cho thuê phòng trọ 249 Hà Huy Tập,2000000.0,2 triệu/tháng,18.5,108108.1081081081,Thanh Khê,,,"Cho thuê phòng trọ 249 Hà Huy Tập 2 triệu/tháng 18.5 m 2 Thanh Khê, Đà Nẵng Có gác lửngPhòng màu hồng dễ thương mới sơnNhà được thiết kế theo phong cách hội anNằm ngay trung tâm, cách sân bay 3 cây, cách bến xe 1.5 cây, gần… 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-249-ha-huy-tap-pr584950.html,2026-05-15T11:08:12
phongtro123,"Cho thuê phòng trọ gần Đại Học Duy Tân, gần bệnh viện Hoàn Mỹ, gần chợ Tân Lập, khg chung chủ,…",1400000.0,1.4 triệu/tháng,16.0,87500.0,Thanh Khê,,,"Cho thuê phòng trọ gần Đại Học Duy Tân, gần bệnh viện Hoàn Mỹ, gần chợ Tân Lập, khg chung chủ,… 1.4 triệu/tháng 16 m 2 Thanh Khê, Đà Nẵng Có đầy đủ nội thất, toilet riêng, có cửa sổ thoáng mát, trần bê tông, không chung chủ, ưu tiên sinh viên Duy Tân năm nhất hoặc đã đi làm , chỉ ở một… 5 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-trogan-dai-hoc-duy-tan-gan-bv-hoan-mi-gan-cho-tan-lap.html,2026-05-15T11:08:12
phongtro123,"Cho thuê phòng trọ bình dân nơi có an ninh, trật tự",1200000.0,1.2 triệu/tháng,9.0,133333.33333333334,Thanh Khê,,,"Cho thuê phòng trọ bình dân nơi có an ninh, trật tự 1.2 triệu/tháng 9 m 2 Thanh Khê, Đà Nẵng phòng nhỏ nhưng đủ ở 2 người, sạch sẽ, tường không bị hư, thoáng mát, lợp tôn gọn gàng, không dột, có 3 phòng giá từ 800,000đ đến 1,200,000đ 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-binh-dan-noi-co-an-ninh-trat-tu-pr584720.html,2026-05-15T11:08:12
phongtro123,"PHÒNG RẺ 2,5tr - Thang Máy - Đủ Nội Thất",2500000.0,2.5 triệu/tháng,20.0,125000.0,Sơn Trà,,,"PHÒNG RẺ 2,5tr - Thang Máy - Đủ Nội Thất 2.5 triệu/tháng 20 m 2 Sơn Trà, Đà Nẵng NHANH KẺO HẾT- Phòng cho thuê tháng giá rẻ ngay 50 Lâm Hoành chỉ 2.5tr thôi . Có thang máy, nhiều loại phòng, đủ nội thất (TV, Tủ lạnh, máy lạnh, giường… 5 năm trước",,https://phongtro123.com/phong-re-2-5tr-thang-may-du-noi-that-pr584458.html,2026-05-15T11:08:12
phongtro123,Nhà trọ bến xe trung tâm đầy đủ tiện nghi,2400000.0,2.4 triệu/tháng,15.0,160000.0,Liên Chiểu,,,"Nhà trọ bến xe trung tâm đầy đủ tiện nghi 2.4 triệu/tháng 15 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ gần bến xe trung tâmPhòng-Gần bến xe , chợ hoà mỹ ...-cách trường đại học sư phạm 1km+ trường cao đẳng thương mại 1,5km+… 5 năm trước",,https://phongtro123.com/nha-tro-ben-xe-trung-tam-day-du-tien-nghi-pr584282.html,2026-05-15T11:08:12
phongtro123,CHO THUÊ PHÒNG GIÁ HẤP DẪN GẦN CHỢ TAM GIÁC - NGAY TRUNG TÂM THÀNH PHỐ,2500000.0,2.5 triệu/tháng,30.0,83333.33333333333,Hải Châu,,,"CHO THUÊ PHÒNG GIÁ HẤP DẪN GẦN CHỢ TAM GIÁC - NGAY TRUNG TÂM THÀNH PHỐ 2.5 triệu/tháng 30 m 2 Hải Châu, Đà Nẵng ~ Vị trí: 65/5 Đinh Tiên Hoàng ~ Giá chỉ 2tr700~ Điện 3k5; nước 50k/người; Free Wifi~ 1 phòng trọ rộng 25m2 có thể vào ở ngay - cam kết như hình~ Thiết… 5 năm trước",,https://phongtro123.com/cho-thue-phong-gia-hap-dan-gan-cho-tam-giac-ngay-trung-tam-thanh-pho-pr584237.html,2026-05-15T11:08:12
phongtro123,"PHÒNG TRỌ GIÁ TỐT TẠI HẢI CHÂU- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT,ĐH MỞ",2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ GIÁ TỐT TẠI HẢI CHÂU- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT,ĐH MỞ 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng - Vị trí: Trung tâm thành phố, gần các trường Đại học trên địa bàn thành phố, gần trung tâm mua sắm, khu vui chơi giải trí & cách các địa điểm nổi… 5 năm trước",,https://phongtro123.com/phong-tro-gia-tot-tai-hai-chau-gan-big-c-dh-su-pham-ky-thuat-dh-mo-pr584194.html,2026-05-15T11:08:12
phongtro123,Phòng trọ cao cấp BV 600 giường- Full nắng gió - An ninh camera - Tự do giờ giấc,2200000.0,2.2 triệu/tháng,25.0,88000.0,Ngũ Hành Sơn,,,"Phòng trọ cao cấp BV 600 giường- Full nắng gió - An ninh camera - Tự do giờ giấc 2.2 triệu/tháng 25 m 2 Ngũ Hành Sơn, Đà Nẵng PHÒNG TRỌ MỚI, VIEW PHÒNG ĐẸP, AN NINHPhòng trọ mới hoàn thành, thiết kế đẹp, công năng hợp lý như căn hộ.Trang bị phòng:- Tất cả phòng đều có… 5 năm trước",,https://phongtro123.com/phong-tro-cao-cap-3-sao-ngu-hanh-son-an-ninh-camera-tu-do-gio-giac-pr311030.html,2026-05-15T11:08:12
phongtro123,Cho thuê phòng trọ giá mềm 1tr thoáng mát sạch sẽ có thể ở 2-3 người. Lh : 0793696582 ( quyên),1000000.0,1 triệu/tháng,20.0,50000.0,Ngũ Hành Sơn,,,"Cho thuê phòng trọ giá mềm 1tr thoáng mát sạch sẽ có thể ở 2-3 người. Lh : 0793696582 ( quyên) 1 triệu/tháng 20 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê phòng trọ giá mềm 1tr thoáng mát sạch sẽ có thể ở 2-3 người.( giá trên chưa gồm điện & wifi ) .Có hiên phía trước rộng rãi 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-gia-mem-1tr-thoang-mat-sach-se-co-the-o-2-3-nguoi-pr584077.html,2026-05-15T11:08:12
phongtro123,Phòng Trọ Đầy Đủ Tiện Nghi Quận Cẩm Lệ,2500000.0,2.5 triệu/tháng,30.0,83333.33333333333,Cẩm Lệ,,,"Phòng Trọ Đầy Đủ Tiện Nghi Quận Cẩm Lệ 2.5 triệu/tháng 30 m 2 Cẩm Lệ, Đà Nẵng - Phòng đầy đủ tiện nghi, sạch sẽ thoáng mát. giờ giấc tự do ( chìa khóa riêng).- Trang bị: giường, nệm, tủ quần áo, bàn ghế, tủ lạnh , điều hòa,… 5 năm trước",,https://phongtro123.com/phong-tro-day-du-tien-nghi-quan-cam-le-pr584054.html,2026-05-15T11:08:12
phongtro123,Phòng trọ điều hoà trung tâm thanh khê,2200000.0,2.2 triệu/tháng,25.0,88000.0,Thanh Khê,,,"Phòng trọ điều hoà trung tâm thanh khê 2.2 triệu/tháng 25 m 2 Thanh Khê, Đà Nẵng CHO THUÊ PHÒNG ĐIỀU HOÀ TRUNG TÂM THANH KHÊ, còn 2 phòng vào ở ngay Phòng rộng có quạt, điều hoà, giường nệm ,bếp, tolet riêng Wifi free, máy giặt và… 5 năm trước",,https://phongtro123.com/phong-tro-dieu-hoa-trung-tam-thanh-khe-pr584014.html,2026-05-15T11:08:12
phongtro123,Cho thuê phòng trọ mặt tiền 65 Nguyễn Nhược Pháp phường Hòa Minh Liên Chiểu Đà Nẵng,2000000.0,2 triệu/tháng,25.0,80000.0,Liên Chiểu,,,"Cho thuê phòng trọ mặt tiền 65 Nguyễn Nhược Pháp phường Hòa Minh Liên Chiểu Đà Nẵng 2 triệu/tháng 25 m 2 Liên Chiểu, Đà Nẵng Cho thuê nhà trọ 3 tầng mới còn 2 phòng trống,trong đó có 1 mặt tiền.Phòng sạch sẽ thoáng mát.nhà thiết kế theo kiểu nhà nghỉ.thông gió tự nhiên.An ninh… 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-mat-tien-65-nguyen-nhuoc-phap-phuong-hoa-minh-lien-chieu-da-nang-pr583994.html,2026-05-15T11:08:16
phongtro123,Cho thuê căn hộ mini Tạ Hiện - Hải Châu - Đà Nẵng - Đầy nắng và gió,3500000.0,3.5 triệu/tháng,25.0,140000.0,Hải Châu,,,"Cho thuê căn hộ mini Tạ Hiện - Hải Châu - Đà Nẵng - Đầy nắng và gió 3.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng CHO THUÊ CĂN HỘ MỚI XÂY – TẠ HIỆN – HẢI CHÂU – Đầy nắng gióĐịa chỉ: 35 Tạ Hiện, P. Hòa Cường Bắc, Hải Châu, Đà Nẵng *** Phòng mới xây,… 5 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-can-ho-mini-ta-hien-hai-chau-da-nang-day-nang-va-gio.html,2026-05-15T11:08:16
phongtro123,Cho thuê phòng trọ Hoàng Thúc Trâm - Hải Châu – Đà Nẵng,3000000.0,3 triệu/tháng,20.0,150000.0,Hải Châu,,,"Cho thuê phòng trọ Hoàng Thúc Trâm - Hải Châu – Đà Nẵng 3 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng CHO THUÊ PHÒNG TRỌ - MẶT TIỀN - ĐẦY ĐỦ TIỆN NGHIĐịa chỉ: 107 Hoàng Thúc Trâm, P. Hòa Cường Bắc, Hải Châu, Đà Nẵng ( Cắt đường Tiểu La )Phòng… 5 năm trước",,https://phongtro123.com/tinh-thanh/da-nang/cho-thue-phong-tro-hoang-thuc-tram-hai-chau-da-nang.html,2026-05-15T11:08:16
phongtro123,"PHÒNG TRỌ GIÁ TỐT TẠI HẢI CHÂU - GẦN TRƯỜNG SƯ PHẠM KỸ THUẬT, ĐH MỞ",2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ GIÁ TỐT TẠI HẢI CHÂU - GẦN TRƯỜNG SƯ PHẠM KỸ THUẬT, ĐH MỞ 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê PHÒNG TRỌ /CĂN HỘ / NHÀ NGUYÊN CĂN / VĂN PHÒNG LỚN Đà Nẵng---------------------------------------------------------------------Vị… 5 năm trước",,https://phongtro123.com/phong-tro-gia-tot-tai-hai-chau-gan-truong-su-pham-ky-thuat-dh-mo-pr583966.html,2026-05-15T11:08:16
phongtro123,"PHÒNG TRỌ CAO CẤP TẠI TRUNG TÂM- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT,ĐH MỞ",2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ CAO CẤP TẠI TRUNG TÂM- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT,ĐH MỞ 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê PHÒNG TRỌ /CĂN HỘ / NHÀ NGUYÊN CĂN / VĂN PHÒNG LỚN NHẤT Đà… 5 năm trước",,https://phongtro123.com/phong-tro-cao-cap-tai-trung-tam-gan-big-c-dh-su-pham-ky-thuat-dh-mo-pr583965.html,2026-05-15T11:08:16
phongtro123,PHÒNG TRỌ CAO CẤP GIÁ RẺ TẠI ĐÀ NẴNG,2500000.0,2.5 triệu/tháng,25.0,100000.0,Cẩm Lệ,,,"PHÒNG TRỌ CAO CẤP GIÁ RẺ TẠI ĐÀ NẴNG 2.5 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng Thông tin chi tiết: HAVILAND HOUSE - Hệ thống cho thuê PHÒNG TRỌ /CĂN HỘ / NHÀ NGUYÊN CĂN / VĂN PHÒNG LỚN NHẤT Đà… 5 năm trước",,https://phongtro123.com/phong-tro-cao-cap-gia-re-tai-da-nang-pr583963.html,2026-05-15T11:08:16
phongtro123,PHÒNG TRỌ GIÁ RẺ TRUNG TÂM ĐÀ NẴNG,2500000.0,2.5 triệu/tháng,20.0,125000.0,Hải Châu,,,"PHÒNG TRỌ GIÁ RẺ TRUNG TÂM ĐÀ NẴNG 2.5 triệu/tháng 20 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê PHÒNG TRỌ /CĂN HỘ / NHÀ NGUYÊN CĂN / VĂN PHÒNG LỚN NHẤT Đà NẵngVị trí : trung tâm thành phố, gần các trường Đại học… 5 năm trước",,https://phongtro123.com/phong-tro-gia-re-trung-tam-da-nang-pr583962.html,2026-05-15T11:08:16
phongtro123,Phòng trọ 16m2 hoàng minh thảo,1000000.0,1 triệu/tháng,16.0,62500.0,Liên Chiểu,,,"Phòng trọ 16m2 hoàng minh thảo 1 triệu/tháng 16 m 2 Liên Chiểu, Đà Nẵng Phòng 16m2, wc trong phòng, có sân rộng, ko chung chủ, gần trường ĐH Duy Tân, cuối đường hoàng minh thảo và lê hiến mai. 5 năm trước",,https://phongtro123.com/phong-tro-16m2-hoang-minh-thao-pr583873.html,2026-05-15T11:08:16
phongtro123,"PHÒNG TRỌ GIÁ TỐT HẢI CHÂU- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT",2500000.0,2.5 triệu/tháng,22.0,113636.36363636363,Hải Châu,,,"PHÒNG TRỌ GIÁ TỐT HẢI CHÂU- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT 2.5 triệu/tháng 22 m 2 Hải Châu, Đà Nẵng Vị trí : trung tâm thành phố, gần các trường Đại học trên địa bàn thành phố, gần trung tâm mua sắm, khu vui chơi giải trí & cách các địa điểm nổi… 5 năm trước",,https://phongtro123.com/phong-tro-gia-tot-hai-chau-gan-big-c-dh-su-pham-ky-thuat-pr583765.html,2026-05-15T11:08:16
phongtro123,PHÒNG TRỌ TIỂU LA GIÁ RẺ TRUNG TÂM THÀNH PHỐ,2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ TIỂU LA GIÁ RẺ TRUNG TÂM THÀNH PHỐ 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê căn hộ / phòng LỚN Đà Nẵng cần cho thuê PHÒNG TRỌ TẠI TRUNG TÂM ĐÀ NẴNG với giá siêu rẻThông tin căn hộ như sau:- Vị… 5 năm trước",,https://phongtro123.com/phong-tro-tieu-la-gia-re-trung-tam-thanh-pho-pr583763.html,2026-05-15T11:08:16
phongtro123,"HOT HOT HOT Phòng trọ sạch sẽ, tháng mát, tiện nghi",2500000.0,2.5 triệu/tháng,20.0,125000.0,Liên Chiểu,,,"HOT HOT HOT Phòng trọ sạch sẽ, tháng mát, tiện nghi 2.5 triệu/tháng 20 m 2 Liên Chiểu, Đà Nẵng Địa chỉ : 398 Kinh Dương Vương ,liên chiểu,Đà NẵngCăn hộ cao cấp tiện nghi cung cấp đầy đủ tiện ích:máy LẠNH , tủ lạnh,tủ quần áo, bếp… 5 năm trước",,https://phongtro123.com/hot-hot-hot-phong-tro-sach-se-thang-mat-tien-nghi-pr313191.html,2026-05-15T11:08:16
phongtro123,"PHÒNG TRỌ GIÁ TỐT TẠI CẨM LỆ -GẦN ĐH ĐÔNG Á, KIẾN TRÚC",2500000.0,2.5 triệu/tháng,25.0,100000.0,Cẩm Lệ,,,"PHÒNG TRỌ GIÁ TỐT TẠI CẨM LỆ -GẦN ĐH ĐÔNG Á, KIẾN TRÚC 2.5 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê căn hộ / phòng LỚN Đà Nẵng cần cho thuê PHÒNG TRỌ TẠI TRUNG TÂM ĐÀ NẴNG với giá siêu rẻThông tin căn hộ như sau:- Vị… 5 năm trước",,https://phongtro123.com/phong-tro-gia-tot-tai-cam-le-gan-dh-dong-a-kien-truc-pr583682.html,2026-05-15T11:08:16
phongtro123,"CHO THUÊ PHÒNG TRỌ NẠI HIÊN ĐÔNG, SƠN TRÀ",1500000.0,1.5 triệu/tháng,25.0,60000.0,Sơn Trà,,,"CHO THUÊ PHÒNG TRỌ NẠI HIÊN ĐÔNG, SƠN TRÀ 1.5 triệu/tháng 25 m 2 Sơn Trà, Đà Nẵng Mình còn phòng trọ cho thuê tại 70 Giáp Hải, 02 Ngô Thì Hương, Sơn Trà.Bạn nào có nhu cầu thì liên hệ mình nhé! KIM LANRất cảm ơn bạn! 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-nai-hien-dong-son-tra-pr583622.html,2026-05-15T11:08:16
phongtro123,PHÒNG TRỌ GIÁ RẺ TRUNG TÂM THÀNH PHỐ ĐÀ NẴNG,2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ GIÁ RẺ TRUNG TÂM THÀNH PHỐ ĐÀ NẴNG 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê căn hộ / phòng LỚN Đà Nẵng cần cho thuê PHÒNG TRỌ TẠI TRUNG TÂM ĐÀ NẴNG với giá siêu rẻThông tin căn hộ như sau:- Vị… 5 năm trước",,https://phongtro123.com/phong-tro-gia-re-trung-tam-thanh-pho-da-nang-pr583488.html,2026-05-15T11:08:16
phongtro123,PHÒNG TRỌ GIÁ TỐT FULL NỘI THẤT GẦN ĐH KINH TẾ,3500000.0,3.5 triệu/tháng,45.0,77777.77777777778,Ngũ Hành Sơn,,,"PHÒNG TRỌ GIÁ TỐT FULL NỘI THẤT GẦN ĐH KINH TẾ 3.5 triệu/tháng 45 m 2 Ngũ Hành Sơn, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê PHÒNG TRỌ /CĂN HỘ / NHÀ NGUYÊN CĂN / VĂN PHÒNG LỚN Đà Nẵng Vị trí: Đường Nguyễn Đức Thuận, Gần bệnh viên 600… 5 năm trước",,https://phongtro123.com/phong-tro-gia-tot-full-noi-that-gan-dh-kinh-te-pr583485.html,2026-05-15T11:08:16
phongtro123,"PHÒNG TRỌ GIÁ RẺ TẠI TRUNG TÂM- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT",2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ GIÁ RẺ TẠI TRUNG TÂM- GẦN BIG C, ĐH SƯ PHẠM KỸ THUẬT 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê căn hộ / phòng LỚN Đà Nẵng cần cho thuê PHÒNG TRỌ TẠI TRUNG TÂM ĐÀ NẴNG với giá siêu rẻ Thông tin căn hộ như sau: -… 5 năm trước",,https://phongtro123.com/phong-tro-gia-re-tai-trung-tam-gan-big-c-dh-su-pham-ky-thuat-pr583422.html,2026-05-15T11:08:16
phongtro123,PHÒNG TRỌ GIÁ RẺ TẠI TRUNG TÂM- GẦN CẦU RỒNG,2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ GIÁ RẺ TẠI TRUNG TÂM- GẦN CẦU RỒNG 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê căn hộ / phòng LỚN Đà Nẵng cần cho thuê PHÒNG TRỌ TẠI TRUNG TÂM ĐÀ NẴNG với giá siêu rẻ Thông tin căn hộ như sau: -… 5 năm trước",,https://phongtro123.com/phong-tro-gia-re-tai-trung-tam-gan-cau-rong-pr583421.html,2026-05-15T11:08:16
phongtro123,"PHÒNG TRỌ GIÁ RẺ TẠI CẨM LỆ -GẦN ĐH ĐÔNG Á, KIẾN TRÚC",2500000.0,2.5 triệu/tháng,25.0,100000.0,Cẩm Lệ,,,"PHÒNG TRỌ GIÁ RẺ TẠI CẨM LỆ -GẦN ĐH ĐÔNG Á, KIẾN TRÚC 2.5 triệu/tháng 25 m 2 Cẩm Lệ, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê căn hộ / phòng LỚN Đà Nẵng cần cho thuê PHÒNG TRỌ TẠI TRUNG TÂM ĐÀ NẴNG với giá siêu rẻ Thông tin căn hộ như sau: -… 5 năm trước",,https://phongtro123.com/phong-tro-gia-re-tai-cam-le-gan-dh-dong-a-kien-truc-pr583420.html,2026-05-15T11:08:16
phongtro123,PHÒNG TRỌ GIÁ TỐT TRUNG TÂM THÀNH PHỐ ĐÀ NẴNG,2500000.0,2.5 triệu/tháng,25.0,100000.0,Hải Châu,,,"PHÒNG TRỌ GIÁ TỐT TRUNG TÂM THÀNH PHỐ ĐÀ NẴNG 2.5 triệu/tháng 25 m 2 Hải Châu, Đà Nẵng HAVILAND HOUSE - Hệ thống cho thuê PHÒNG TRỌ /CĂN HỘ / NHÀ NGUYÊN CĂN / VĂN PHÒNG LỚN Đà Nẵng -Vị trí : trung tâm thành phố, gần các trường Đại học… 5 năm trước",,https://phongtro123.com/phong-tro-gia-tot-trung-tam-thanh-pho-da-nang-pr583419.html,2026-05-15T11:08:16
phongtro123,Phong trọ cho thuê siêu đẹp. Diện tích 30m2,2200000.0,2.2 triệu/tháng,30.0,73333.33333333333,Cẩm Lệ,,,"Phong trọ cho thuê siêu đẹp. Diện tích 30m2 2.2 triệu/tháng 30 m 2 Cẩm Lệ, Đà Nẵng Giá thì nhà trọ nhưng fong thì như căn hộchỉ còn 3 phòng duy nhất siêu đẹp dành cho gia đình và các bạn thích rộng rãi và sạch sẽ_vị trí không khí… 5 năm trước",,https://phongtro123.com/phong-tro-cho-thue-sieu-dep-30m2-pr583416.html,2026-05-15T11:08:16
phongtro123,Cho thuê căn hộ sát bên cạnh chợ Non Nước - Ngũ Hành Sơn,2000000.0,2 triệu/tháng,32.0,62500.0,Ngũ Hành Sơn,,,"Cho thuê căn hộ sát bên cạnh chợ Non Nước - Ngũ Hành Sơn 2 triệu/tháng 32 m 2 Ngũ Hành Sơn, Đà Nẵng Cho thuê căn hộ sát bên cạnh chợ Non Nước - Ngũ Hành Sơn (06 Nam Thành)- Nằm ở vị trí 2 mặt tiền, diện tích 32m2, có gác lửng rộng rãi, thiết bị vệ… 5 năm trước",,https://phongtro123.com/cho-thue-can-ho-sat-ben-canh-cho-non-nuoc-ngu-hanh-son-pr583273.html,2026-05-15T11:08:20
phongtro123,Cho thuê phòng trọ giành cho nữ,1500000.0,1.5 triệu/tháng,15.0,100000.0,Thanh Khê,,,"Cho thuê phòng trọ giành cho nữ 1.5 triệu/tháng 15 m 2 Thanh Khê, Đà Nẵng Cho thuê phòng trọ giành cho nữ giá cả thương lượng, vì ở trong trung tâm thành phố nên rất thuận lợi cho các bạn nữ học Duy Tân Phan Thanh. Phòng vệ sinh… 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-gianh-cho-nu-pr583220.html,2026-05-15T11:08:20
phongtro123,"Phòng trọ giá rẻ, khu dân trí cao, an ninh tốt",1000000.0,1 triệu/tháng,12.0,83333.33333333333,Sơn Trà,,,"Phòng trọ giá rẻ, khu dân trí cao, an ninh tốt 1 triệu/tháng 12 m 2 Sơn Trà, Đà Nẵng Phòng trọ giá rẻ, khu dân trí cao, khu vực an ninh tốt, gần biển, gần trường học, xung quanh buôn bán sầm uất. Phòng trọ yên tĩnh 5 năm trước",,https://phongtro123.com/phong-tro-gia-re-khu-dan-tri-cao-an-ninh-tot-pr583196.html,2026-05-15T11:08:20
phongtro123,"CHO THUÊ PHÒNG TẠI KHÁCH SẠN VIEW BIỂN, GẦN NÚI NGŨ HÀNH SƠN",2500000.0,2.5 triệu/tháng,30.0,83333.33333333333,Ngũ Hành Sơn,,,"CHO THUÊ PHÒNG TẠI KHÁCH SẠN VIEW BIỂN, GẦN NÚI NGŨ HÀNH SƠN 2.5 triệu/tháng 30 m 2 Ngũ Hành Sơn, Đà Nẵng CHO THUÊ PHÒNG TẠI KHÁCH SẠNKhu vực gần sát biển, không khí trong lành, yên tĩnh, tập thể dục thể thao, tắm biểnXem chi… 5 năm trước",,https://phongtro123.com/cho-thue-phong-tai-khach-san-view-bien-gan-nui-ngu-hanh-son-pr583195.html,2026-05-15T11:08:20
phongtro123,Cho thuê phòng trọ sinh viên gần đh bách khoa đà nẵng,1000000.0,1 triệu/tháng,25.0,40000.0,Liên Chiểu,,,"Cho thuê phòng trọ sinh viên gần đh bách khoa đà nẵng 1 triệu/tháng 25 m 2 Liên Chiểu, Đà Nẵng Cho thuê phòng trọ sinh viên gần đại học bách khoa, trường kế hoạch, gần chợ hoà khánh. Thoáng mát yên tĩnh, an ninh. Giá tốt cho sinh viên đầu năm mới. 5 năm trước",,https://phongtro123.com/cho-thue-phong-tro-sinh-vien-gan-dh-bach-khoa-da-nang-pr583157.html,2026-05-15T11:08:20
phongtro123,Phòng trọ sinh viên giá rẻ gần các trường Đại học trên phố,1500000.0,1.5 triệu/tháng,18.0,83333.33333333333,Ngũ Hành Sơn,,,"Phòng trọ sinh viên giá rẻ gần các trường Đại học trên phố 1.5 triệu/tháng 18 m 2 Ngũ Hành Sơn, Đà Nẵng Phòng trọ thoáng mát,sạch sẽ,giờ giấc tự do,gần sông,gần biển.gần chợ Bắc Mỹ an.xa chủ.đối diện trường đại học kinh tế. 5 năm trước",,https://phongtro123.com/phong-tro-sinh-vien-gia-re-gan-cac-truong-dai-hoc-tren-pho-pr583021.html,2026-05-15T11:08:20
phongtro123,"Phòng trọ cho thuê giá rẻ, có máy giặt chung, bảo vệ 24/24",2300000.0,2.3 triệu/tháng,20.0,115000.0,Cẩm Lệ,,,"Phòng trọ cho thuê giá rẻ, có máy giặt chung, bảo vệ 24/24 2.3 triệu/tháng 20 m 2 Cẩm Lệ, Đà Nẵng Phòng trọ thoáng, sạch sẽ, an ninh giá siêu rẻ Vị trí: K5/3 Trần Huy Liệu, gần ĐH Đông Á, Kiến Trúc, Ngoại ngữ- Phòng có gác lửng: 2tr3 - 2tr5- Có… 5 năm trước",,https://phongtro123.com/phong-tro-cho-thue-gia-re-co-may-giat-chung-bao-ve-24-24-pr583002.html,2026-05-15T11:08:20
